Species	T6SS	Count
Psychromonas_ingrahamii_37	-	0
Psychromonas_sp._L1A2	-	0
Psychrosphaera_aestuarii_strain_PSC101	-	0
Psychrosphaera_sp._MTZ26	-	0
Pyramidobacter_piscolens_CE91-St28	-	0
Pyrobaculum_arsenaticum_DSM_13514	-	0
Pyrobaculum_calidifontis_JCM_11548	-	0
Pyrobaculum_islandicum_DSM_4184	-	0
Pyrobaculum_neutrophilum_V24Sta	-	0
Pyrobaculum_oguniense_TE7	-	0
Pyrobaculum_sp._1860	-	0
Pyrobaculum_sp._WP30	-	0
Pyrococcus_abyssi_GE5	-	0
Pyrococcus_furiosus_COM1	-	0
Pyrococcus_furiosus_DSM_3638	-	0
Pyrococcus_horikoshii_OT3	-	0
Pyrococcus_sp._NA2	-	0
Pyrococcus_sp._NCB100	-	0
Pyrococcus_sp._ST04	-	0
Pyrodictium_delaneyi_strain_Su06	-	0
Pyrolobus_fumarii_1A	-	0
Pyruvatibacter_mobilis_strain_CGMCC_1.15125	-	0
Qipengyuania_aquimaris_DP4N0-2	-	0
Qipengyuania_sediminis_strain_CGMCC_1.12928	-	0
Quatrionicoccus_australiensis_D9	-	0
Raineyella_sp._CBA3103	-	0
Ralstonia_eutropha_JMP134	-	0
Ralstonia_insidiosa_15-1563-3	-	0
Ralstonia_pickettii_12J	-	0
Ralstonia_solanacearum_CMR15	-	0
Ralstonia_solanacearum_GMI1000	-	0
Ralstonia_syzygii_subsp._celebesensis_strain_UGMSS_Db01	-	0
Ramlibacter_sp._H242	-	0
Ramlibacter_tataouinensis_TTB310	-	0
Raoultibacter_timonensis_CE91-St30	-	0
Rapeseed_phyllody_phytoplasma_strain_RP166	-	0
Raphidiopsis_curvata_NIES-932	-	0
Rathayibacter_festucae_DSM_15932	-	0
Rathayibacter_festucae_strain_VKM_Ac-2802	-	0
Rathayibacter_iranicus_strain_NCCPB_2253	-	0
Rathayibacter_rathayi_strain_DSM_7485	-	0
Rathayibacter_sp._VKM_Ac-2759	-	0
Rathayibacter_sp._VKM_Ac-2762	-	0
Rathayibacter_sp._VKM_Ac-2801	-	0
Rathayibacter_sp._VKM_Ac-2804	-	0
Rathayibacter_sp._VKM_Ac-2805	-	0
Rathayibacter_tanaceti_strain_VKM_Ac-2761	-	0
Rathayibacter_toxicus_strain_70137	-	0
Renibacterium_salmoninarum_ATCC_33209	-	0
Rheinheimera_sp._D18	-	0
Rheinheimera_sp._F8	-	0
Rhizobiales_bacterium_IZ6	-	0
Rhizobium_bangladeshense_strain_BLR175	-	0
Rhizobium_daejeonense_strain_KACC_13094	-	0
Rhizobium_etli_CFN_42	-	0
Rhizobium_flavum_strain_YW14	-	0
Rhizobium_gallicum_M101	-	0
Rhizobium_grahamii_strain_BG7	-	0
Rhizobium_laguerreae_WSM1455	-	0
Rhizobium_leguminosarum_bv._trifolii_strain_22B	-	0
Rhizobium_leguminosarum_bv._trifolii_WSM1325	-	0
Rhizobium_leguminosarum_bv._trifolii_WSM2304	-	0
Rhizobium_leguminosarum_bv._viciae_248	-	0
Rhizobium_leguminosarum_bv._viciae_3841	-	0
Rhizobium_lusitanum_strain_629	-	0
Rhizobium_naphthalenivorans_strain_T2.26MG-112.2_plasmid	-	0
Rhizobium_pseudoryzae_strain_DSM_19479	-	0
Rhizobium_rosettiformans_strain_MAE2-X	-	0
Rhizobium_sp._007	-	0
Rhizobium_sp._AB2/73	-	0
Rhizobium_sp._ACO-34A	-	0
Rhizobium_sp._BG6	-	0
Rhizobium_sp._CCGE531	-	0
Rhizobium_sp._CCGE532	-	0
Rhizobium_sp._IRBG74	-	0
Rhizobium_sp._Khangiran2	-	0
Rhizobium_sp._LPU83	-	0
Rhizobium_sp._NIBRBAC000502774	-	0
Rhizobium_sp._NLR16a	-	0
Rhizobium_sp._NXC14_strain_NXC14	-	0
Rhizobium_sp._NZLR1	-	0
Rhizobium_sp._Q54	-	0
Rhizobium_sp._S41	-	0
Rhizobium_sp._SL42	-	0
Rhizobium_sp._T136	-	0
Rhizobium_sp._TCK	-	0
Rhizobium_sp._WL3_strain_not_applicable	-	0
Rhizobium_sp._X9	-	0
Rhizorhabdus_dicambivorans_strain_Ndbn-20	-	0
Rhodobacteraceae_bacterium_BAR1	-	0
Rhodobacteraceae_bacterium_C31	-	0
Rhodobacteraceae_bacterium_QY30	-	0
Rhodobacter_capsulatus_SB_1003	-	0
Rhodobacter_sphaeroides_2.4.1	-	0
Rhodobacter_sphaeroides_ATCC_17025	-	0
Rhodobacter_sphaeroides_ATCC_17029	-	0
Rhodobacter_sp._LPB0142	-	0
Rhodobacter_sp._N10	-	0
Rhodococcus_aetherivorans_CBO21-1	-	0
Rhodococcus_equi_103S	-	0
Rhodococcus_equi_P2117036	-	0
Rhodococcus_erythropolis_CCM2595	-	0
Rhodococcus_erythropolis_CERE8	-	0
Rhodococcus_erythropolis_PR4	-	0
Rhodococcus_fascians_D188	-	0
Rhodococcus_globerulus_strain_D757	-	0
Rhodococcus_imtechensis_strain_XM24D	-	0
Rhodococcus_jostii_RHA1	-	0
Rhodococcus_opacus_B4	-	0
Rhodococcus_opacus_PD630	-	0
Rhodococcus_qingshengii_VER34	-	0
Rhodococcus_rhodochrous_strain_ATCC_BAA870	-	0
Rhodococcus_sp._ABRD24	-	0
Rhodococcus_sp._H-CA8f	-	0
Rhodococcus_sp._P-2	-	0
Rhodococcus_sp._PAMC28705	-	0
Rhodococcus_sp._PAMC28707	-	0
Rhodococcus_sp._PBTS2	-	0
Rhodococcus_sp._SGAir0479	-	0
Rhodococcus_sp._W8901	-	0
Rhodococcus_sp._WAY2	-	0
Rhodococcus_sp._WB9	-	0
Rhodococcus_sp._WMMA185	-	0
Rhodococcus_sp._ZPP	-	0
Rhodococcus_triatomae_strain_DSM_44892_strain_not_applicable	-	0
Rhodoferax_ferrireducens_T118	-	0
Rhodoferax_sp._CHu59-6-5	-	0
Rhodomicrobium_vannielii_ATCC_17100	-	0
Rhodopirellula_baltica_SH_1	-	0
Rhodopseudomonas_palustris_BisA53	-	0
Rhodopseudomonas_palustris_BisB18	-	0
Rhodopseudomonas_palustris_BisB5	-	0
Rhodopseudomonas_palustris_CGA009	-	0
Rhodopseudomonas_palustris_DX-1	-	0
Rhodopseudomonas_palustris_HaA2	-	0
Rhodopseudomonas_palustris_strain_CGMCC_1.2180	-	0
Rhodopseudomonas_palustris_TIE-1	-	0
Rhodopseudomonas_sp._SK50-23	-	0
Rhodospirillales_bacterium_bin96	-	0
Rhodospirillum_photometricum_DSM_122	-	0
Rhodospirillum_rubrum_ATCC_11170	-	0
Rhodospirillum_rubrum_F11	-	0
Rhodospirillum_rubrum_strain_DSM_467	-	0
Rhodothermus_marinus_DSM_4252	-	0
Rhodothermus_marinus_SG0.5JP17-172	-	0
Rhodothermus_marinus_strain_AA2-13	-	0
Rhodovulum_sp._MB263_strain_MB263	-	0
Richelia_sinica_FACHB-800_strain_FACHB_800	-	0
Rickettsia_africae_ESF-5	-	0
Rickettsia_akari_str._Hartford	-	0
Rickettsia_bellii_OSU_85-389	-	0
Rickettsia_bellii_RML369-C	-	0
Rickettsia_bellii_strain_An04	-	0
Rickettsia_bellii_str._RML_An4	-	0
Rickettsia_canadensis_str._CA410	-	0
Rickettsia_canadensis_str._McKiel	-	0
Rickettsia_conorii_str._Malish_7	-	0
Rickettsia_endosymbiont_of_Cimex_lectularius_RiClec	-	0
Rickettsia_felis_URRWXCal2	-	0
Rickettsia_heilongjiangensis_054	-	0
Rickettsia_heilongjiangensis_strain_CH8-1	-	0
Rickettsia_japonica_strain_2763	-	0
Rickettsia_japonica_YH	-	0
Rickettsiales_bacterium_Ac37b	-	0
Rickettsia_massiliae_MTU5	-	0
Rickettsia_massiliae_str._AZT80	-	0
Rickettsia_montanensis_str._OSU_85-930	-	0
Rickettsia_parkeri_strain_Atlantic_Rainforest	-	0
Rickettsia_parkeri_str._AT#24	-	0
Rickettsia_parkeri_str._Grand_Bay	-	0
Rickettsia_parkeri_str._Portsmouth	-	0
Rickettsia_parkeri_str._Tate's_Hell	-	0
Rickettsia_peacockii_str._Rustic	-	0
Rickettsia_philipii_str._364D	-	0
Rickettsia_prowazekii_strain_Naples-1	-	0
Rickettsia_prowazekii_str._Breinl	-	0
Rickettsia_prowazekii_str._BuV67-CWPP	-	0
Rickettsia_prowazekii_str._Chernikova	-	0
Rickettsia_prowazekii_str._Dachau	-	0
Rickettsia_prowazekii_str._GvV257	-	0
Rickettsia_prowazekii_str._Katsinyian	-	0
Rickettsia_prowazekii_str._Madrid_E	-	0
Rickettsia_prowazekii_str._NMRC_Madrid_E	-	0
Rickettsia_prowazekii_str._Rp22	-	0
Rickettsia_prowazekii_str._RpGvF24	-	0
Rickettsia_raoultii_strain_Khabarovsk	-	0
Rickettsia_rhipicephali_str._3-7-female6-CWPP	-	0
Rickettsia_rhipicephali_strain_HJ#5	-	0
Rickettsia_rhipicephali_str._Ect	-	0
Rickettsia_rickettsii_strain_Iowa	-	0
Rickettsia_rickettsii_str._Arizona	-	0
Rickettsia_rickettsii_str._Brazil	-	0
Rickettsia_rickettsii_str._Colombia	-	0
Rickettsia_rickettsii_str._Hauke	-	0
Rickettsia_rickettsii_str._Hino	-	0
Rickettsia_rickettsii_str._Hlp#2	-	0
Rickettsia_rickettsii_str._Iowa	-	0
Rickettsia_rickettsii_str._Morgan	-	0
Rickettsia_rickettsii_str._R	-	0
Rickettsia_rickettsii_str._'Sheila_Smith'	-	0
Rickettsia_slovaca_13-B	-	0
Rickettsia_slovaca_str._D-CWPP	-	0
Rickettsia_sp._MEAM1_(Bemisia_tabaci)	-	0
Rickettsia_sp._Tillamook_23	-	0
Rickettsia_typhi_strain_TM2540	-	0
Rickettsia_typhi_str._B9991CWPP	-	0
Rickettsia_typhi_str._TH1527	-	0
Rickettsia_typhi_str._Wilmington	-	0
Rickettsiella_endosymbiont_of_Dermanyssus_gallinae_strain_DGE	-	0
Riemerella_anatipestifer_20160930R-3	-	0
Riemerella_anatipestifer_ATCC_11845_=_DSM_15868	-	0
Riemerella_anatipestifer_CH3	-	0
Riemerella_anatipestifer_RA-CH-1	-	0
Riemerella_anatipestifer_RA-CH-2	-	0
Riemerella_anatipestifer_RA-GD	-	0
Riemerella_anatipestifer_RA-YM	-	0
Riemerella_anatipestifer_Yb2	-	0
Robiginitalea_biformata_HTCC2501	-	0
Rodentibacter_sp._DSM_111151	-	0
Romboutsia_ilealis_strain_CRIB	-	0
Romboutsia_sp._13154	-	0
Romboutsia_sp._13368	-	0
Romboutsia_sp._13432	-	0
Roseburia_hominis_strain_MGYG-HGUT-02517	-	0
Roseburia_intestinalis_L1-82	-	0
Roseburia_intestinalis_M50/1	-	0
Roseburia_intestinalis_XB6B4	-	0
Roseibacterium_elongatum_DSM_19469	-	0
Roseicitreum_antarcticum_strain_ZS2-28	-	0
Roseiflexus_sp._RS-1	-	0
Roseimicrobium_sp._ORNL1	-	0
Roseivivax_marinus_TCYB24	-	0
Roseivivax_sp._THAF197b	-	0
Roseivivax_sp._THAF30	-	0
Roseivivax_sp._THAF40	-	0
Roseobacter_ponti_strain_DSM_106830	-	0
Roseomonas_gilardii_strain_U14-5	-	0
Roseomonas_mucosa_strain_FDAARGOS_658_strain_Not_applicable	-	0
Roseomonas_sp._546	-	0
Roseomonas_sp._FDAARGOS_362	-	0
Roseovarius_mucosus_strain_SMR3	-	0
Roseovarius_sp._AK1035	-	0
Roseovarius_sp._MME-070	-	0
Roseovarius_sp._THAF27	-	0
Roseovarius_sp._THAF8	-	0
Roseovarius_sp._THAF9	-	0
Rothia_aeria_strain_FDAARGOS_1137_strain_Not_applicable	-	0
Rothia_amarae_strain_KJZ-9	-	0
Rothia_dentocariosa_ATCC_17931	-	0
Rothia_dentocariosa_strain_FDAARGOS_752_strain_Not_applicable	-	0
Rothia_kristinae_strain_FDAARGOS_1001_strain_Not_applicable	-	0
Rothia_nasimurium_strain_E1706032	-	0
Rothia_terrae_strain_KJZ-14	-	0
Rubrobacter_indioceani_strain_SCSIO_08198	-	0
Rubrobacter_radiotolerans_strain_RSPS-4	-	0
Rubrobacter_sp._SCSIO_52909	-	0
Rubrobacter_xylanophilus_DSM_9941	-	0
Rubrobacter_xylanophilus_strain_AA3-22	-	0
Ruegeria_pomeroyi_DSS-3	-	0
Ruegeria_pomeroyi_strain_DSS-3-B	-	0
Ruegeria_sp._AD91A	-	0
Ruegeria_sp._THAF33	-	0
Ruegeria_sp._TM1040	-	0
Rufibacter_sp._DG15C	-	0
Rufibacter_sp._DG31D	-	0
Rufibacter_tibetensis_strain_strain_1351	-	0
Ruficoccus_sp._ZRK36	-	0
Rugosibacter_aromaticivorans_strain_Ca6	-	0
Ruminococcaceae_bacterium_CPB6_strain_CPB6	-	0
Ruminococcaceae_bacterium_LAM_19011	-	0
Ruminococcaceae_bacterium_LBM_19010	-	0
Ruminococcus_albus_7	-	0
Ruminococcus_bicirculans_strain_80/3	-	0
Ruminococcus_champanellensis_18P13	-	0
Ruminococcus_champanellensis_strain_MGYG-HGUT-01375	-	0
Ruminococcus]_gnavus_ATCC_29149	-	0
Ruminococcus]_gnavus_NBRC_114413	-	0
Ruminococcus_obeum_A2-162	-	0
Ruminococcus_sp._JE7A12	-	0
Ruminococcus_sp._nC33_bin.6.fa	-	0
Ruminococcus_torques_L2-14	-	0
Saccharibacillus_sp._ATSA2	-	0
Saccharolobus_caldissimus_JCM32116	-	0
Saccharolobus_shibatae_B12	-	0
Saccharolobus_shibatae_strain_BEU9	-	0
Saccharolobus_solfataricus_strain_POZ149	-	0
Saccharomonospora_viridis_DSM_43017	-	0
Saccharophagus_degradans_2-40	-	0
Saccharopolyspora_pogona_strain_NRRL30141	-	0
Saccharopolyspora_sp._E2A	-	0
Saccharospirillum_mangrovi_strain_HK-33	-	0
Salarchaeum_japonicum_JCM_16327	-	0
Salarchaeum_sp._JOR-1	-	0
Salegentibacter_mishustinae_F1	-	0
Salegentibacter_salegens_strain_ACAM_48	-	0
Salegentibacter_sp._T436	-	0
Salinarchaeum_sp._Harcht-Bsk1	-	0
Salinibacterium_sp._CGMCC_1.16371	-	0
Salinibacterium_sp._dk2585	-	0
Salinibacter_ruber_DSM_13855	-	0
Salinicoccus_halodurans_strain_H3B36	-	0
Salinicoccus_sp._BAB_3246_strain_BAB3246	-	0
Salinigranum_rubrum_strain_GX10	-	0
Salinimonas_sp._G2-b	-	0
Salinimonas_sp._N102	-	0
Salinispora_arenicola_CNS-205	-	0
Salinispora_tropica_CNB-440	-	0
Salinivirga_cyanobacteriivorans_strain_L21-Spi-D4	-	0
Salmonella_bongori_NCTC_12419	-	0
Salmonella_enterica_subsp._enterica_serovar_4,5,12:i-_strain_pMOL500_IncHI2	-	0
Salmonella_enterica_subsp._enterica_serovar_Aberdeen_strain_NCTC5791	-	0
Salmonella_enterica_subsp._enterica_serovar_Albany_strain_R13.1544	-	0
Salmonella_enterica_subsp._enterica_serovar_Cerro_strain_serovar_Cerro_87	-	0
Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC-B67	-	0
Salmonella_enterica_subsp._enterica_serovar_Goldcoast_5ASAL05	-	0
Salmonella_enterica_subsp._enterica_serovar_Indiana_15	-	0
Salmonella_enterica_subsp._enterica_serovar_Java_strain_NCTC5706	-	0
Salmonella_enterica_subsp._enterica_serovar_Javiana_strain_FARPER-220	-	0
Salmonella_enterica_subsp._enterica_serovar_Kedougou_strain_Sal162	-	0
Salmonella_enterica_subsp._enterica_serovar_Kentucky_N12-0259	-	0
Salmonella_enterica_subsp._enterica_serovar_Kottbus_strain_Kharkiv	-	0
Salmonella_enterica_subsp._enterica_serovar_Mbandaka_strain_CFSAN076213	-	0
Salmonella_enterica_subsp._enterica_serovar_Newlands_ZC-S1_3rd	-	0
Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC_9150	-	0
Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_Articuno	-	0
Salmonella_enterica_subsp._enterica_serovar_Stanley_strain_NCTC5716	-	0
Salmonella_enterica_subsp._enterica_serovar_Stanleyville_strain_RSE01	-	0
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._SL1344	-	0
Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18	-	0
Salmonella_enterica_subsp._enterica_serovar_Typhi_str._Ty2	-	0
Salmonella_enterica_subsp._salamae_serovar_Greenside_strain_NCTC9936	-	0
Salmonella_sp._SJTUF14146	-	0
Salmonella_sp._SJTUF14170	-	0
Salmonella_sp._SJTUF14178	-	0
Sarcina_sp._JB2	-	0
Scardovia_inopinata_JCM_12537	-	0
Schaalia_odontolytica_strain_FDAARGOS_732_strain_Not_applicable	-	0
Schaalia_sp._19OD2882	-	0
Schaalia_sp._JY-X169	-	0
Schaalia_turicensis_strain_CT001	-	0
Schlegelella_thermodepolymerans_strain_DSM_15344	-	0
secondary_endosymbiont_of_Ctenarytaina_eucalypti	-	0
secondary_endosymbiont_of_Heteropsylla_cubana	-	0
secondary_endosymbiont_of_Trabutina_mannipara_strain_TRABTM	-	0
Sedimentibacter_sp._zth1	-	0
Segniliparus_rotundus_DSM_44985	-	0
Selenomonas_sp._Marseille-Q3039	-	0
Selenomonas_sp._oral_taxon_126	-	0
Selenomonas_sp._oral_taxon_478_strain_F0592	-	0
Selenomonas_sp._oral_taxon_920	-	0
Selenomonas_sputigena_ATCC_35185	-	0
Sellimonas_intestinalis_VE303-03	-	0
Seonamhaeicola_sp._S2-3_strain_S2-3	-	0
Serinicoccus_chungangensis_strain_CCUG_59777	-	0
Serinicoccus_sp._JLT9	-	0
Serratia_liquefaciens_ATCC_27592	-	0
Serratia_marcescens_subsp._marcescens_Db11	-	0
Serratia_symbiotica_strain_STs	-	0
Serratia_symbiotica_str._'Cinara_cedri'	-	0
Serratia_ureilytica_AM923	-	0
Shewanella_aestuarii_strain_PN3F2	-	0
Shewanella_amazonensis_SB2B	-	0
Shewanella_baltica_OS117	-	0
Shewanella_baltica_OS155	-	0
Shewanella_baltica_OS185	-	0
Shewanella_baltica_OS223	-	0
Shewanella_baltica_strain_128	-	0
Shewanella_benthica_strain_DB21MT-2	-	0
Shewanella_bicestrii_strain_JAB-1	-	0
Shewanella_decolorationis_strain_Ni1-3	-	0
Shewanella_denitrificans_OS217	-	0
Shewanella_donghaensis_strain_LT17	-	0
Shewanella_frigidimarina_NCIMB_400	-	0
Shewanella_inventionis_D1489	-	0
Shewanella_loihica_PV-4	-	0
Shewanella_marisflavi_strain_ECSMB14101	-	0
Shewanella_oneidensis_MR-1	-	0
Shewanella_pealeana_ATCC_700345	-	0
Shewanella_piezotolerans_WP3	-	0
Shewanella_psychrophila_strain_WP2	-	0
Shewanella_putrefaciens_200	-	0
Shewanella_putrefaciens_CN-32	-	0
Shewanella_putrefaciens_strain_ATCC_8071	-	0
Shewanella_sp._FDAARGOS_354_strain_FDAARGOS_354	-	0
Shewanella_sp._LZH-2	-	0
Shewanella_sp._M2	-	0
Shewanella_sp._MEBiC00475	-	0
Shewanella_sp._SM1901	-	0
Shewanella_sp._SNU_WT1	-	0
Shewanella_sp._W3-18-1	-	0
Shewanella_violacea_DSS12	-	0
Shewanella_xiamenensis_CQ-Y1	-	0
Shigella_boydii_CDC_3083-94	-	0
Shigella_boydii_Sb227	-	0
Shigella_dysenteriae_Sd197	-	0
Shigella_flexneri_2a_str._2457T	-	0
Shigella_flexneri_2a_str._301	-	0
Shigella_sonnei_53G	-	0
Shigella_sonnei_Ss046	-	0
Shinella_sp._PSBB067	-	0
Shinella_zoogloeoides_ATCC_19623	-	0
Siansivirga_zeaxanthinifaciens_CC-SAMT-1	-	0
Sideroxydans_lithotrophicus_ES-1	-	0
Simkaniaceae_bacterium_strain_M30B1	-	0
Simkania_negevensis_Z	-	0
Simonsiella_muelleri_ATCC_29453	-	0
Simonsiella_muelleri_DSM_2579	-	0
Sinorhizobium_americanum_strain_CFNEI_73	-	0
Sinorhizobium_fredii_CCBAU_45436_strain_ccbau_45436	-	0
Sinorhizobium_fredii_NGR234	-	0
Sinorhizobium_fredii_strain_NXT3	-	0
Sinorhizobium_medicae_WSM1115	-	0
Sinorhizobium_medicae_WSM419	-	0
Sinorhizobium_meliloti_1021	-	0
Sinorhizobium_meliloti_GR4	-	0
Sinorhizobium_meliloti_Rm41	-	0
Sinorhizobium_meliloti_RU11/001	-	0
Sinorhizobium_meliloti_SM11	-	0
Sinorhizobium_sp._CCBAU_05631	-	0
Sinorhizobium_sp._RAC02	-	0
Skermanella_sp._W17	-	0
Skermania_piniformis_strain_DSM_43998	-	0
Slackia_heliotrinireducens_DSM_20476	-	0
Slackia_heliotrinireducens_strain_NCTC11029	-	0
Sodalis_endosymbiont_of_Henestaris_halophilus_strain_HBA	-	0
Sodalis_glossinidius_str._'morsitans'	-	0
Sodalis_sp._HS1	-	0
Soehngenia_sp._W6	-	0
Solibacillus_silvestris_StLB046	-	0
Solibacillus_silvestris_strain_DSM_12223	-	0
Sphaerobacter_thermophilus_DSM_20745	-	0
Sphaerochaeta_associata_GLS2T	-	0
Sphaerochaeta_coccoides_DSM_17374	-	0
Sphaerochaeta_globosa_str._Buddy	-	0
Sphaerochaeta_pleomorpha_str._Grapes	-	0
Sphingobacteriales_bacterium_strain_Fred_18-Q3-R57-64_BATAC.414	-	0
Sphingobacterium_hotanense_strain_AMCC101218	-	0
Sphingobacterium_psychroaquaticum_strain_SJ-25	-	0
Sphingobacterium_sp._dk4302	-	0
Sphingobacterium_sp._DR205	-	0
Sphingobacterium_spiritivorum_strain_FDAARGOS_1144_strain_Not_applicable	-	0
Sphingobium_baderi_strain_DE-13	-	0
Sphingobium_herbicidovorans_strain_MH	-	0
Sphingobium_phenoxybenzoativorans_strain_Tas13	-	0
Sphingobium_sp._C1	-	0
Sphingobium_sp._Cam5-1	-	0
Sphingobium_sp._CAP-1	-	0
Sphingobium_sp._KCTC_72723	-	0
Sphingobium_sp._LF-16	-	0
Sphingobium_sp._RAC03	-	0
Sphingobium_sp._SYK-6	-	0
Sphingobium_sp._Z007_strain_1	-	0
Sphingomonas_azotifigens_strain_ACR22	-	0
Sphingomonas_daechungensis_strain_KACC_18115	-	0
Sphingomonas_ginsengisoli_An_et_al._2013_strain_KACC_16858	-	0
Sphingomonas_indica_strain_Dd16	-	0
Sphingomonas_lutea_KCTC_23642	-	0
Sphingomonas_rhizophila_strain_KACC_19189	-	0
Sphingomonas_sediminicola_strain_KACC_15039	-	0
Sphingomonas_sp._AAP5	-	0
Sphingomonas_sp._ABOJV	-	0
Sphingomonas_sp._AP4-R1	-	0
Sphingomonas_sp._C33	-	0
Sphingomonas_sp._CL5.1	-	0
Sphingomonas_sp._CSW-10	-	0
Sphingomonas_sp._DH-S5	-	0
Sphingomonas_sp._HDW15A	-	0
Sphingomonas_sp._HDW15C	-	0
Sphingomonas_sp._HKS19	-	0
Sphingomonas_sp._IC081	-	0
Sphingomonas_sp._JJ-A5	-	0
Sphingomonas_sp._KC8_strain_KC8	-	0
Sphingomonas_sp._LK11_strain_LK11	-	0
Sphingomonas_sp._MK52	-	0
Sphingomonas_sp._MM-1	-	0
Sphingomonas_sp._sand1-3	-	0
Sphingomonas_sp._W1-2-3	-	0
Sphingomonas_sp._XS-10	-	0
Sphingomonas_sp._YZ-8	-	0
Sphingomonas_taxi_ATCC_55669	-	0
Sphingomonas_wittichii_RW1	-	0
Sphingomonas_wittichii_strain_MPO218	-	0
Sphingopyxis_alaskensis_RB2256	-	0
Sphingopyxis_granuli_A2-E30	-	0
Sphingopyxis_sp._113P3	-	0
Sphingopyxis_sp._EG6	-	0
Sphingopyxis_sp._FD7	-	0
Sphingopyxis_sp._Kp5.2	-	0
Sphingopyxis_sp._LPB0140	-	0
Sphingopyxis_sp._MG	-	0
Sphingopyxis_sp._PAMC25046	-	0
Sphingopyxis_sp._WS5A3p	-	0
Sphingopyxis_terrae_NBRC_15098	-	0
Sphingopyxis_terrae_subsp._terrae_strain_YC-JH3	-	0
Sphingorhabdus_flavimaris_strain_SMR4y	-	0
Sphingorhabdus_sp._M41	-	0
Sphingosinicellaceae_bacterium_strain_PAMC_29368	-	0
Sphingosinicella_microcystinivorans_strain_B9_strain_B-9	-	0
Sphingosinicella_sp._UDD2	-	0
Sphingosinithalassobacter_sp._CS137	-	0
Sphingosinithalassobacter_sp._zrk23	-	0
Spiribacter_roseus_strain_SSL50	-	0
Spiribacter_sp._2438	-	0
Spiribacter_sp._UAH-SP71	-	0
Spirochaetaceae_bacterium_bin59	-	0
Spirochaeta_perfilievii_strain_P	-	0
Spirochaeta_sp._L21-RPul-D2	-	0
Spirochaeta_thermophila_DSM_6192	-	0
Spirochaetes_bacterium_bin100	-	0
Spiroplasma_alleghenense_strain_PLHS-1	-	0
Spiroplasma_apis_B31	-	0
Spiroplasma_atrichopogonis_strain_GNAT3597	-	0
Spiroplasma_cantharicola_strain_CC-1	-	0
Spiroplasma_chinense_strain_CCH	-	0
Spiroplasma_chrysopicola_DF-1	-	0
Spiroplasma_citri_strain_BLH-13	-	0
Spiroplasma_clarkii_strain_CN-5	-	0
Spiroplasma_corruscae_strain_EC-1	-	0
Spiroplasma_culicicola_AES-1	-	0
Spiroplasma_diminutum_CUAS-1	-	0
Spiroplasma_eriocheiris_CCTCC_M_207170_strain_CCTCC_M_207170	-	0
Spiroplasma_floricola_strain_23-6	-	0
Spiroplasma_gladiatoris_strain_TG-1	-	0
Spiroplasma_helicoides_strain_TABS-2	-	0
Spiroplasma_kunkelii_CR2-3x	-	0
Spiroplasma_litorale_strain_TN-1	-	0
Spiroplasma_mirum_ATCC_29335	-	0
Spiroplasma_platyhelix_PALS-1	-	0
Spiroplasma_poulsonii_sHy	-	0
Spiroplasma_sabaudiense_Ar-1343	-	0
Spiroplasma_sp._BIUS-1	-	0
Spiroplasma_sp._NBRC_100390	-	0
Spiroplasma_sp._TIUS-1	-	0
Spiroplasma_sp._TU-14	-	0
Spiroplasma_syrphidicola_EA-1	-	0
Spiroplasma_tabanidicola_strain_TAUS-1	-	0
Spiroplasma_taiwanense_CT-1	-	0
Spiroplasma_turonicum_strain_TAB4c	-	0
Spirosoma_rigui_strain_KCTC_12531	-	0
Spongiibacterium_sp._HME9304	-	0
Sporolactobacillus_terrae_EFEL7003	-	0
Sporomusa_termitida_strain_DSM_4440	-	0
Sporosarcina_pasteurii_strain_BNCC_337394	-	0
Sporosarcina_psychrophila_strain_DSM_6497	-	0
Sporosarcina_sp._PTS2304	-	0
Sporosarcina_sp._resist	-	0
Sporosarcina_ureae_strain_P17a	-	0
Stackebrandtia_nassauensis_DSM_44728	-	0
Stanieria_cyanosphaera_PCC_7437	-	0
Stanieria_sp._NIES-3757	-	0
Staphylococcaceae_bacterium_S31_strain_S31	-	0
Staphylococcus_agnetis_G4	-	0
Staphylococcus_argenteus_1710042798	-	0
Staphylococcus_arlettae_AHKW2e	-	0
Staphylococcus_aureus_RF122	-	0
Staphylococcus_aureus_subsp._aureus_JH1	-	0
Staphylococcus_aureus_subsp._aureus_JH9	-	0
Staphylococcus_aureus_subsp._aureus_MRSA252	-	0
Staphylococcus_aureus_subsp._aureus_MSSA476	-	0
Staphylococcus_aureus_subsp._aureus_MW2	-	0
Staphylococcus_auricularis_strain_FDAARGOS_882_strain_Not_applicable	-	0
Staphylococcus_capitis_LR_95	-	0
Staphylococcus_capitis_subsp._capitis_strain_AYP1020	-	0
Staphylococcus_caprae_strain_26D	-	0
Staphylococcus_carnosus_strain_FDAARGOS_1147_strain_Not_applicable	-	0
Staphylococcus_carnosus_subsp._carnosus_TM300	-	0
Staphylococcus_chromogenes_strain_1401	-	0
Staphylococcus_coagulans_1031336	-	0
Staphylococcus_cohnii_strain_FDAARGOS_334	-	0
